D_ref,E_D,K_s_ref,H_s,D_ox_ref,E_D_ox,K_ox_ref,H_sol_ox,metal_thickness,oxide_thickness,P_upstream,f_pinhole,f_crack,f_gb_defect,crack_thickness_factor,gb_diffusivity_factor,grain_size,gb_thickness,lattice_density,trap_dislocation_E_b,trap_dislocation_N_T,trap_gb_E_b,trap_gb_N_T,trap_vacancy_E_b,trap_vacancy_N_T,trap_carbide_E_b,trap_carbide_N_T,temperature,k_diss_ref,E_diss,K_eq_ref,H_eq,k_diss_metal_ref,E_diss_metal,K_eq_metal_ref,H_eq_metal,flux,permeability,theta,frac_surface,frac_oxide,frac_metal,PRF,D_eff,P_interface,flux_intact,flux_defect,regime,system_rate_limiting,dominant_path,target_preset
1.825567674156497e-07,78127.77823257828,0.0737020546604058,48998.51389901769,1.2994134222745578e-17,69125.0267978884,0.1114451960679129,107703.15951124413,0.0037030569807957763,6.622849860104513e-06,4948335.344118693,0.051358659006902244,0.08985797654890657,0.05928935770558762,0.442908851489921,86.89464100904647,0.0003432672330540417,3.012967434875883e-10,9.999311520394687e+28,18597.06270769841,320119144515980.5,25588.855568894025,1687193979017344.0,46461.75539004002,1.6957160839609528e+27,36820.592189179355,2.1768158220551504e+24,1130.7952271332501,1.4232084762549995e-06,66688.42931063316,4.5418391828414883e-07,33888.54382246453,3.0219662513509846e-05,95338.11271506961,0.00019856012251574833,39217.26132782109,0.00023345209426404054,5.213254445825139e-13,0.46456101541614525,6.979712020640927e-07,0.4972367836883733,0.5027625183404246,,2.8899841951764494e-08,140577.70563970314,0.00011639665740228666,0.00011705543686175388,metal,mixed,mixed,metal
3.281004713734601e-07,69993.15763856226,0.061272420679223734,34530.366209941494,7.034461677780877e-17,69872.46488934632,0.1868499897875731,95269.51290544315,0.0012440082423616173,3.84748660767026e-06,7630537.153935408,0.08675005290020465,0.03717875608543334,0.09137405229997692,0.09537957103783817,21.260331500706226,0.0002262134509833707,9.246492561860973e-10,9.294504382325745e+28,20538.178806964068,126428935729817.66,25516.22609813877,1743555430996196.2,35166.238273433184,6.121581746826973e+27,39389.04328943639,9.02125842345624e+26,802.4091513795393,6.988350314360128e-06,60702.14012328355,4.3818026991648795e-07,21501.672526337024,0.00013072954256747226,74869.00694509805,0.0007091995828861278,35145.9776615868,2.740462367998312e-06,1.5339592704816525e-15,0.44737705535450045,3.056012190855448e-08,0.3906112346449814,0.609388734794897,,5.11942925786032e-10,56105.05267253456,7.903269779366939e-07,1.9501353900616183e-06,metal,mixed,mixed,metal
3.362542656064629e-07,69070.69596249123,0.002150638830755926,17862.180831181988,6.558034167360239e-17,70305.37979676704,0.2814996079008785,82651.40520586947,0.003951241287985545,4.0866183773963894e-06,6293315.900565912,0.03910819237518147,0.07689600903507321,0.09130606105682876,0.2748498406969606,15.334782836957238,0.00010516134407941419,6.078524971039727e-10,1.001358247937791e+29,17944.325976174674,525837930852647.2,27657.541376707683,4.747534838690456e+16,44932.32159442702,8.399332956124643e+27,39078.34917278071,1.7312127762603817e+27,1257.7905739943028,5.88193688165913e-06,66618.14914576594,3.0306857460120717e-08,39322.21998700542,0.00010035572103583191,91665.03923406276,0.00086264770790742,37057.49980399487,7.257542373675613e-05,5.804235543580807e-12,0.22243639674860874,7.293393094471443e-09,0.015768033662562266,0.9842319590440447,,5.1444725932200545e-08,6052865.099302624,5.732724927187839e-05,1.5248174464877746e-05,metal,metal,intact,metal
3.467456420606541e-07,66329.4098754167,0.02840871778038406,39292.31891683227,1.0980874749689053e-17,70950.04700526533,0.10291212689301478,117285.51843022395,0.0007853432265263888,6.760238530871892e-06,6765565.51053538,0.09679908359167584,0.05836465496383505,0.010544707336733749,0.12198368975547356,35.734881352782025,0.0003831681236815668,9.697023025025208e-10,1.0441551315228406e+29,17287.89638421635,294317259326429.6,29444.35791420658,3.1996929728680564e+16,40476.30562523137,8.079919642459216e+27,27989.292144385017,6.225725702655987e+26,702.263765960239,3.2533337331852687e-06,62307.264557700866,8.354795970240104e-07,16943.620268243816,9.581974161386376e-05,84982.45419342953,0.0005043258655936375,23621.81420452114,2.0344262489833847e-08,4.590816412221136e-18,0.5107211647635372,5.961093610875854e-09,0.12473137910519119,0.8752686149337152,,3.394113156092978e-11,625.8578276575884,1.4596099183851436e-09,1.8884652571448705e-08,metal,metal,pinhole,metal
1.491866145473688e-07,68487.24666586722,0.08244689727939988,6581.248755806769,4.250813078913322e-17,69856.7553959779,0.3117394471327371,41489.19767450496,0.0022539239487662593,8.919948729293616e-06,482322.1522203869,0.04460764099138883,0.004029478335630128,0.025802713765291224,0.417117737320881,13.798350758001291,0.00033292947211178324,4.183765134836249e-10,1.157915453389805e+29,15983.815485015606,290788912444408.44,27451.935776483606,3.597438314738736e+16,43763.790447665124,3.8018252858433536e+27,36420.25083480368,1.9528706930797254e+27,748.440360580365,5.998233982525042e-06,42118.62833157668,4.134503609404489e-07,22375.06034182258,2.6289554687164502e-05,72756.58041058014,0.0004535242135244375,38439.94807478087,4.5054184014853874e-08,9.84853680165053e-17,0.1449230040667806,6.952630247202769e-08,0.20333485809971902,0.7966650723739783,,4.727973057817245e-11,43.82449823822955,7.029744119840822e-09,3.802443989501305e-08,metal,metal,pinhole,metal
1.8749522796708515e-07,77138.63109413427,0.01683111891706848,49862.83515529296,3.408937161234107e-17,70182.53872138057,0.27828767869658366,130074.0124026464,0.004089437583809301,5.437046179070083e-06,2495144.6726601315,0.09096193418446134,0.06469298565706945,0.0523288015381467,0.17491815374791922,45.700994296986664,0.0004295323137465195,9.961126460808933e-10,9.898738483134671e+28,22645.88271234194,567609435770721.1,29120.409635955253,3.904948243097753e+16,49992.006613872596,7.248117939143847e+27,35377.20271331491,1.7421035904539156e+27,990.2354714224145,7.909781876634402e-06,56076.79386393779,3.7596523062301444e-07,20482.34014302581,5.200597397790929e-07,87014.88220216638,0.00016457193466706406,9395.493762659069,1.8895166827381064e-06,7.644087335127341e-13,0.3735683605241445,3.190842069280089e-08,0.005766381736020564,0.9942335863555588,,9.257492613940673e-10,2459451.9941309104,1.494451794803382e-06,3.950648879347244e-07,metal,metal,intact,metal
2.060055772740279e-08,65754.25982214893,0.07942326737647239,22929.69929268367,1.297555800225861e-17,70726.70681743558,0.09523381482303017,39020.62458608174,0.003865336047506451,2.4343357164304157e-06,8813624.63868241,0.07103833214294225,0.030947064909935384,0.02045650635018493,0.42379843964535396,12.300921765287715,0.0001507434029428625,5.392998327390296e-10,9.91019769125097e+28,16682.42563927725,310033219541047.7,28378.6008847556,3.9980453160262296e+16,42233.183538886944,7.609076123917429e+27,35596.267274980586,1.0799413469177583e+27,1045.9698208590612,7.149916967975023e-06,46699.89397146245,7.219310584050929e-07,7300.2584492460155,8.477984757616527e-05,75013.723791779,0.00031504072524993676,27962.68559212147,3.4545944294637467e-06,1.3469124724718891e-15,0.6848184046418986,1.1012265674591122e-08,0.42975790760564003,0.5702420813820943,,5.983374396391466e-10,33710.070109356006,1.3523977321256444e-06,2.1021966973381023e-06,metal,mixed,mixed,metal
1.1816088249436898e-07,75526.017928757,0.0327040432905233,8915.549136277752,5.1542673323283203e-17,70190.29950144146,0.09423119076139973,109299.14985452718,0.00492359871570089,3.6396298119121216e-06,6190432.966777481,0.09872065907980608,0.07492199490451631,0.07839602317308225,0.01840241938146346,25.221425134538546,0.00010341327075303751,8.948412657917515e-10,1.0691789907020165e+29,20705.267291376014,776651235918078.1,27415.71947884006,6672546502222546.0,35888.66850898892,8.431260183379297e+27,36957.65208503354,8.327062125278524e+26,925.8433673703315,8.702204725225615e-06,68985.0105386998,1.5670697632504537e-07,29401.745497073276,6.282133624735426e-05,79886.729094568,0.00046270047583383243,29077.813909587672,9.37353369322375e-06,3.0936775061240804e-14,0.30247090362423884,1.3173377487522547e-08,0.2529927513734816,0.7470072354531407,,1.0585112771968071e-09,2348501.849687305,6.0823084908280165e-06,3.2912252023957343e-06,metal,mixed,mixed,metal
1.0011638032487166e-08,65409.75587561359,0.02690596408890833,40975.01076681562,7.223334218046985e-18,70123.39265691499,0.08252772587172943,66104.55288563715,0.003372409944885897,4.76698997892142e-06,93894.44379897139,0.04958414499983975,0.01572923708392034,0.06944249146953654,0.4253197735344567,96.89684177409107,0.00012529702892065078,3.9509216529331505e-10,1.0609914233475242e+29,24549.280439782528,711859338151318.1,27969.419359789572,4.5988661696320264e+16,45250.47270315871,8.396785135162548e+25,22757.57929434341,4.861615634331748e+26,868.0752606949995,6.788519004907693e-06,51172.70573471983,7.897206805386743e-07,45917.14661193676,1.4561272714329726e-06,70822.94172723399,0.000952792303483346,8409.811656406882,3.126910847833458e-08,1.4172379188534263e-16,0.05838746651970241,5.060647383868927e-07,0.3211932957392149,0.6788061981960467,,4.731923348745064e-10,145.03986368173528,7.573012348054057e-09,2.3696096130280523e-08,metal,mixed,mixed,metal
2.2711932558499085e-08,68983.78088739779,0.03992494543119622,16659.031518928074,6.03339156293924e-17,70973.96472517989,0.30853021735144903,132168.1960381343,0.0044147082268756275,9.013333581130441e-06,9731918.79924025,0.048528720399026185,0.061167213136109594,0.03277677180823022,0.3877489867701191,44.11408297213359,0.00017686070892082307,7.800470840461484e-10,9.205232401726391e+28,16573.873219397803,651999401187350.5,29471.045250736177,5.662054784728879e+16,49226.82532020772,8.172608471476681e+27,20777.174692759625,1.3525145465216392e+27,926.8587575225772,2.492193472854119e-06,57662.44754761933,6.67852139059906e-07,33962.43176072165,2.620132792214442e-05,82501.55443464642,0.0004246227837306313,36743.510580082366,8.002543472724154e-07,2.8916737191275134e-13,0.4976647546764529,1.253954299111873e-09,0.005254668156365047,0.9947453305896808,,4.8130513968657835e-11,9616214.74971067,6.857552728056026e-07,1.1449907446681283e-07,metal,metal,intact,metal
3.3135733724139793e-07,69765.47718953923,0.016063197631470436,22654.614282155184,6.256450009085647e-17,70137.7602570168,0.28597189545068374,155262.68419475923,0.004228159508103095,3.9752251861734556e-06,2760258.139250267,0.039395385368824976,0.08513804051477808,0.08640725133229185,0.015073317692153709,26.673169846843738,0.0003040879348620013,4.769108098593737e-10,8.049696953943703e+28,19509.878381100047,252800273065855.47,26547.652913809405,3.073612737490469e+16,43159.49377948286,7.433959282768958e+26,23377.046870929906,1.806546528254728e+27,1070.5463537341145,3.755459516257226e-06,50670.16173828607,3.360328331100226e-07,35797.18580001045,1.765641291220668e-05,99857.93701165484,0.00036064598798731754,26178.34289954323,0.00022849230503589347,5.1247020756208816e-11,0.3268886558800455,2.4305467440962647e-07,0.007697310825086351,0.9923024461202393,,5.0114362960591304e-08,2705959.4135441035,0.00017993559076101705,4.8556714274876415e-05,metal,metal,intact,metal
2.927613406033738e-07,68965.74097899157,0.03161968136658489,11545.1253522662,5.2686675421598416e-17,70328.93448384464,0.19596629871611063,101170.4601647707,0.000833063388118477,3.034038036775101e-06,338285.4423518993,0.03254798570803169,0.06995782764583182,0.061255267778197835,0.10666476349599288,39.06470938749504,0.00032719643053581184,7.929825861229466e-10,9.380005129678965e+28,22540.80218828283,558259349052785.5,25185.25141779448,2.5503400208375428e+16,47014.541865606516,3.860746984373852e+27,38513.4294465155,1.4650204904842478e+26,1259.1280975474701,8.503107165398368e-06,48216.10331592671,2.4612019948117974e-07,37723.54264217981,7.061487060912492e-05,98944.0519410943,0.0006684679053421748,17196.07504288005,0.001195505502505904,1.6124663928417e-11,0.16143061385592672,2.8841883344366977e-06,0.28071667792264027,0.7192804378890254,,7.512825903691753e-08,140466.50064956423,0.0009233118095494051,0.00027219369295649893,metal,metal,intact,metal
3.4179631006159164e-07,60821.36231160302,0.08134179768211659,34308.918174465485,9.231547950529838e-18,69198.76151298737,0.2811769983116024,111749.26231034275,0.0032474507614401638,4.377634754700249e-06,4974467.828918644,0.04191826474374658,0.08526818482725901,0.09383313960085919,0.2737865087923888,61.63238111889559,0.0002727541124641429,7.651048398237781e-10,9.056545555030385e+28,24084.59110032811,385808945274695.06,29260.923732317817,5.402421962801473e+16,47482.3616600242,9.083603117443904e+27,31853.7206030332,1.2995626072467352e+27,1254.7813892764893,3.0563280073893373e-06,40132.53990789304,7.629660624559067e-07,31389.14839325564,0.00010358220728178855,75130.78877840859,0.0003021422666034901,35913.6337585047,0.0016146804366639449,8.413728541200201e-12,0.58052093624652,6.715849218356459e-07,0.25705079467753394,0.7429485337375442,,3.679205116876841e-08,2147646.7139525223,0.0011459060733970531,0.00046877436326689175,metal,metal,intact,metal
4.225182162435346e-07,64003.665173510744,0.08316675300654992,17320.17294877938,6.016279152185863e-17,70479.50005991636,0.37672726572550985,151784.24903485272,0.003961792273179183,8.739966040596859e-06,6250077.096407775,0.010961474980609379,0.037843496797147026,0.08333372148663724,0.39027540060692223,9.533027627792984,0.00036524547081990194,7.849702437275908e-10,9.087505092991058e+28,24888.75008149168,707133582257312.0,29201.397290894358,5.234906415981257e+16,35447.969293512295,8.353192526763451e+27,33229.41750197384,4.284950743961979e+25,1255.6821828519787,9.110965680179953e-06,63905.56547376772,5.189895556384422e-07,28178.156875113255,3.00689781688815e-05,87875.9845290482,0.0001583530964720621,22079.238653100478,0.007194186334195753,1.913682361601956e-09,0.5699293177271078,1.107606524854655e-06,0.009764699357636724,0.9902341930358385,,1.326152739458358e-07,6097119.093122376,0.00623618110295015,0.000958005231245603,metal,metal,intact,metal
1.962000188240171e-09,76850.66052528989,0.0607332519580083,14981.717478019047,6.44641997109713e-17,69702.95219883515,0.37212985302251145,56312.38406046475,0.0032983832389658803,3.841873992946271e-06,2111640.1725631836,0.06321556093311677,0.03169125472856228,0.07811788580810286,0.36377936235523656,3.4024458900495937,0.0001460179996423364,7.109532353496949e-10,9.142064198215399e+28,23113.321778502912,322231966142058.25,29454.037186536036,3.972991732789147e+16,41287.10212661648,4.47050150981473e+27,35358.05975475099,1.572462030837968e+27,1202.307251300996,1.6996958278383582e-07,66822.7850380883,6.050351892771977e-07,46908.69344728116,0.00012945610345860053,87204.74775932182,9.757224107268114e-05,9332.932779238334,9.278883672026449e-06,4.748478289482827e-13,0.38086264179338686,2.445513776199632e-07,0.04305154794473119,0.9569482075038912,,3.718564348282993e-10,1904259.5070708722,7.618038459604703e-06,1.6608452124217457e-06,metal,metal,intact,metal
1.239328521004384e-08,78714.56101763982,0.07460343189649664,24039.23651511044,8.75177525371757e-19,69284.54809330055,0.2710651060329581,129393.30733473832,0.0028815141371791113,9.906414362251992e-07,1762192.400842687,0.08941299169214394,0.0416238544712503,0.09864836424971811,0.036418056384540355,66.3641014870224,0.00016538102191838273,8.037848806607383e-10,9.146179782914622e+28,17381.05181757407,165994819833232.0,26854.05256898106,3.937347727464079e+16,39273.45868676489,6.344010570807527e+27,38317.41100426896,1.554302930401259e+27,675.2782464855011,8.273741353555713e-06,52626.0544967048,9.614605214010498e-07,35190.40434048166,6.505807484967386e-05,87938.96708989848,0.00021008222694525707,32438.209034153257,4.950562425566926e-10,2.673957179107674e-19,0.17272661397804787,2.678906460094573e-11,0.36244922825216336,0.6375507717210476,,2.518124693422917e-13,85151.20696699523,2.153621115100298e-10,2.796941310466628e-10,metal,mixed,mixed,metal
3.429702443400453e-07,74657.83028050742,0.025028633808238165,40290.08286562252,5.365628694163113e-17,70319.53125295456,0.22852853903695186,90979.09933794908,0.0028799329022652933,4.649757027119218e-06,5751987.078983393,0.058251065346713725,0.09062453737987033,0.09027742776966054,0.373172493417529,55.53641603787483,0.0004621821230473933,3.6386798300502754e-10,8.336566988450442e+28,22660.29040480127,147144917947145.16,27826.12412821793,1.0850191937638954e+16,47911.43297679472,7.860617050885792e+27,21839.65533078484,1.2381510696768406e+27,687.3884779072301,9.816654483147575e-07,42733.147707415235,1.3438335751637912e-07,38758.250782316245,6.173550722424557e-05,81502.55081512698,0.0008776346983560742,32907.17136157019,2.202691426145756e-09,2.225820418964962e-17,0.11070682790827736,2.7019008687030577e-11,0.14081991772183103,0.8591800822511501,,2.713131961329052e-12,3845163.938414794,1.6046816139172927e-09,5.980098122284633e-10,metal,metal,intact,metal
2.812155378198517e-07,61986.924471432794,0.03927688868242966,23994.72614799008,2.4615512402343665e-18,70113.77169957095,0.16263986523521645,98594.60555727985,0.0025000929173288684,3.3593419844444344e-06,276332.4398719941,0.03868487858168474,0.0336219856297139,0.020976423860951495,0.15228531217805344,84.48385470301197,6.139406039611738e-05,8.288673184774093e-10,8.476452624844358e+28,19102.21541067494,93613742289789.36,25969.97325803633,5.920137692422888e+16,46920.102503508126,6.943662204678961e+27,28196.04575194088,1.516870217657241e+27,652.7359325989567,2.868470750901722e-06,53569.9929541201,8.733123706117008e-07,7933.478559294486,4.573322687203978e-05,73367.76205557557,0.0004726839676304386,36205.83543472692,1.7171028424812823e-10,1.570031418274402e-19,0.24089439203540594,8.991805991318638e-10,0.2462838147552875,0.753716184345532,,2.9151840994443257e-12,17.4926459750396,2.2099230705841206e-11,1.4961105354228702e-10,metal,mixed,mixed,metal
